100,200
99,199
98,198
97,197
96,196
95,195
94,194
93,193
92,192
91,191
90,190
89,189
88,188
87,187
86,186
85,185
84,184
83,183
82,182
81,181
80,180
79,179
78,178
77,177
76,176
75,175
74,174
73,173
72,172
71,171
70,170
69,169
68,168
67,167
66,166
65,165
64,164
63,163
62,162
61,161
60,160
59,159
58,158
57,157
56,156
55,155
54,154
53,153
52,152
51,151
50,150
49,149
48,148
47,147
46,146
45,145
44,144
43,143
42,142
41,141
40,140
39,139
38,138
37,137
36,136
35,135
34,134
33,133
32,132
31,131
30,130
29,129
28,128
27,127
26,126
25,125
24,124
23,123
22,122
21,121
20,120
19,119
18,118
17,117
16,116
15,115
14,114
13,113
12,112
11,111
10,110
9,109
8,108
7,107
6,106
5,105
4,104
3,103
2,102
1,101
100,100
99,99
98,98
97,97
96,96
95,95
94,94
93,93
92,92
91,91
90,90
89,89
88,88
87,87
86,86
85,85
84,84
83,83
82,82
81,81
80,80
79,79
78,78
77,77
76,76
75,75
74,74
73,73
72,72
71,71
70,70
69,69
68,68
67,67
66,66
65,65
64,64
63,63
62,62
61,61
60,60
59,59
58,58
57,57
56,56
55,55
54,54
53,53
52,52
51,51
50,50
49,49
48,48
47,47
46,46
45,45
44,44
43,43
42,42
41,41
40,40
39,39
38,38
37,37
36,36
35,35
34,34
33,33
32,32
31,31
30,30
29,29
28,28
27,27
26,26
25,25
24,24
23,23
22,22
21,21
20,20
19,19
18,18
17,17
16,16
15,15
14,14
13,13
12,12
11,11
10,10
9,9
8,8
7,7
6,6
5,5
4,4
3,3
2,2
1,1
100,200
99,199
98,198
97,197
96,196
95,195
94,194
93,193
92,192
91,191
90,190
89,189
88,188
87,187
86,186
85,185
84,184
83,183
82,182
81,181
80,180
79,179
78,178
77,177
76,176
75,175
74,174
73,173
72,172
71,171
70,170
69,169
68,168
67,167
66,166
65,165
64,164
63,163
62,162
61,161
60,160
59,159
58,158
57,157
56,156
55,155
54,154
53,153
52,152
51,151
50,150
49,149
48,148
47,147
46,146
45,145
44,144
43,143
42,142
41,141
40,140
39,139
38,138
37,137
36,136
35,135
34,134
33,133
32,132
31,131
30,130
29,129
28,128
27,127
26,126
25,125
24,124
23,123
22,122
21,121
20,120
19,119
18,118
17,117
16,116
15,115
14,114
13,113
12,112
11,111
10,110
9,109
8,108
7,107
6,106
5,105
4,104
3,103
2,102
1,101
100,100
99,99
98,98
97,97
96,96
95,95
94,94
93,93
92,92
91,91
90,90
89,89
88,88
87,87
86,86
85,85
84,84
83,83
82,82
81,81
80,80
79,79
78,78
77,77
76,76
75,75
74,74
73,73
72,72
71,71
70,70
69,69
68,68
67,67
66,66
65,65
64,64
63,63
62,62
61,61
60,60
59,59
58,58
57,57
56,56
55,55
54,54
53,53
52,52
51,51
50,50
49,49
48,48
47,47
46,46
45,45
44,44
43,43
42,42
41,41
40,40
39,39
38,38
37,37
36,36
35,35
34,34
33,33
32,32
31,31
30,30
29,29
28,28
27,27
26,26
25,25
24,24
23,23
22,22
21,21
20,20
19,19
18,18
17,17
16,16
15,15
14,14
13,13
12,12
11,11
10,10
9,9
8,8
7,7
6,6
5,5
4,4
3,3
2,2
1,1
100,200
99,199
98,198
97,197
96,196
95,195
94,194
93,193
92,192
91,191
90,190
89,189
88,188
87,187
86,186
85,185
84,184
83,183
82,182
81,181
80,180
79,179
78,178
77,177
76,176
75,175
74,174
73,173
72,172
71,171
70,170
69,169
68,168
67,167
66,166
65,165
64,164
63,163
62,162
61,161
60,160
59,159
58,158
57,157
56,156
55,155
54,154
53,153
52,152
51,151
50,150
49,149
48,148
47,147
46,146
45,145
44,144
43,143
42,142
41,141
40,140
39,139
38,138
37,137
36,136
35,135
34,134
33,133
32,132
31,131
30,130
29,129
28,128
27,127
26,126
25,125
24,124
23,123
22,122
21,121
20,120
19,119
18,118
17,117
16,116
15,115
14,114
13,113
12,112
11,111
10,110
9,109
8,108
7,107
6,106
5,105
4,104
3,103
2,102
1,101
100,100
99,99
98,98
97,97
96,96
95,95
94,94
93,93
92,92
91,91
90,90
89,89
88,88
87,87
86,86
85,85
84,84
83,83
82,82
81,81
80,80
79,79
78,78
77,77
76,76
75,75
74,74
73,73
72,72
71,71
70,70
69,69
68,68
67,67
66,66
65,65
64,64
63,63
62,62
61,61
60,60
59,59
58,58
57,57
56,56
55,55
54,54
53,53
52,52
51,51
50,50
49,49
48,48
47,47
46,46
45,45
44,44
43,43
42,42
41,41
40,40
39,39
38,38
37,37
36,36
35,35
34,34
33,33
32,32
31,31
30,30
29,29
28,28
27,27
26,26
25,25
24,24
23,23
22,22
21,21
20,20
19,19
18,18
17,17
16,16
15,15
14,14
13,13
12,12
11,11
10,10
9,9
8,8
7,7
6,6
5,5
4,4
3,3
2,2
1,1
100,200
99,199
98,198
97,197
96,196
95,195
94,194
93,193
92,192
91,191
90,190
89,189
88,188
87,187
86,186
85,185
84,184
83,183
82,182
81,181
80,180
79,179
78,178
77,177
76,176
75,175
74,174
73,173
72,172
71,171
70,170
69,169
68,168
67,167
66,166
65,165
64,164
63,163
62,162
61,161
60,160
59,159
58,158
57,157
56,156
55,155
54,154
53,153
52,152
51,151
50,150
49,149
48,148
47,147
46,146
45,145
44,144
43,143
42,142
41,141
40,140
39,139
38,138
37,137
36,136
35,135
34,134
33,133
32,132
31,131
30,130
29,129
28,128
27,127
26,126
25,125
24,124
23,123
22,122
21,121
20,120
19,119
18,118
17,117
16,116
15,115
14,114
13,113
12,112
11,111
10,110
9,109
8,108
7,107
6,106
5,105
4,104
3,103
2,102
1,101
100,100
99,99
98,98
97,97
96,96
95,95
94,94
93,93
92,92
91,91
90,90
89,89
88,88
87,87
86,86
85,85
84,84
83,83
82,82
81,81
80,80
79,79
78,78
77,77
76,76
75,75
74,74
73,73
72,72
71,71
70,70
69,69
68,68
67,67
66,66
65,65
64,64
63,63
62,62
61,61
60,60
59,59
58,58
57,57
56,56
55,55
54,54
53,53
52,52
51,51
50,50
49,49
48,48
47,47
46,46
45,45
44,44
43,43
42,42
41,41
40,40
39,39
38,38
37,37
36,36
35,35
34,34
33,33
32,32
31,31
30,30
29,29
28,28
27,27
26,26
25,25
24,24
23,23
22,22
21,21
20,20
19,19
18,18
17,17
16,16
15,15
14,14
13,13
12,12
11,11
10,10
9,9
8,8
7,7
6,6
5,5
4,4
3,3
2,2
1,1
100,200
99,199
98,198
97,197
96,196
95,195
94,194
93,193
92,192
91,191
90,190
89,189
88,188
87,187
86,186
85,185
84,184
83,183
82,182
81,181
80,180
79,179
78,178
77,177
76,176
75,175
74,174
73,173
72,172
71,171
70,170
69,169
68,168
67,167
66,166
65,165
64,164
63,163
62,162
61,161
60,160
59,159
58,158
